Geno	Mean_Temp	Diurinal_Range	Isothermality	Temp_Seasonality	Max_Temp	Min_Temp	Temp_Range	Temp_Wettest_Quarter	Temp_Driest_Quarter	Temp_Warmest_Quarter	Temp_Coldest_Quarter	Precipitation	Precip._Wettest_Month	Precip._Driest_Month	Precip_Seasonality	Precip_Wettest_Quarter	Precip_Driest_Quarter	Precip_Warmest_Quarter	Precip_Coldest_Quarter
BESC-107	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-108	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-109	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-11	10.3801670074463	10.4563331604004	44.2016105651855	490.518157958984	24.3120002746582	0.656000018119812	23.6560001373291	4.97666645050049	16.308666229248	16.5693340301514	4.55600023269653	1509	237	27	60.7677841186523	693	120	130	638
BESC-110	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-111	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-112	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-113	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-114	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-115	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-116	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-117	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-118	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-119	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-12	10.3801670074463	10.4563331604004	44.2016105651855	490.518157958984	24.3120002746582	0.656000018119812	23.6560001373291	4.97666645050049	16.308666229248	16.5693340301514	4.55600023269653	1509	237	27	60.7677841186523	693	120	130	638
BESC-120	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-121	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-122	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-123	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-124	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-125	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-126	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-127	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-128	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-129	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-13	10.3801670074463	10.4563331604004	44.2016105651855	490.518157958984	24.3120002746582	0.656000018119812	23.6560001373291	4.97666645050049	16.308666229248	16.5693340301514	4.55600023269653	1509	237	27	60.7677841186523	693	120	130	638
BESC-130	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-131	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-132	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-133	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-134	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-135	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-136	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-137	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-138	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-139	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-14	10.3801670074463	10.4563331604004	44.2016105651855	490.518157958984	24.3120002746582	0.656000018119812	23.6560001373291	4.97666645050049	16.308666229248	16.5693340301514	4.55600023269653	1509	237	27	60.7677841186523	693	120	130	638
BESC-140	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-15	10.3801670074463	10.4563331604004	44.2016105651855	490.518157958984	24.3120002746582	0.656000018119812	23.6560001373291	4.97666645050049	16.308666229248	16.5693340301514	4.55600023269653	1509	237	27	60.7677841186523	693	120	130	638
BESC-16	10.3801670074463	10.4563331604004	44.2016105651855	490.518157958984	24.3120002746582	0.656000018119812	23.6560001373291	4.97666645050049	16.308666229248	16.5693340301514	4.55600023269653	1509	237	27	60.7677841186523	693	120	130	638
BESC-17	10.3801670074463	10.4563331604004	44.2016105651855	490.518157958984	24.3120002746582	0.656000018119812	23.6560001373291	4.97666645050049	16.308666229248	16.5693340301514	4.55600023269653	1509	237	27	60.7677841186523	693	120	130	638
BESC-18	10.7273330688477	10.3379993438721	43.4954566955566	498.244201660156	24.7199993133545	0.952000021934509	23.7679996490479	5.2519998550415	16.7660007476807	17.003999710083	4.79666662216187	1370	214	26	59.2069625854492	624	115	123	570
BESC-19	10.7273330688477	10.3379993438721	43.4954566955566	498.244201660156	24.7199993133545	0.952000021934509	23.7679996490479	5.2519998550415	16.7660007476807	17.003999710083	4.79666662216187	1370	214	26	59.2069625854492	624	115	123	570
BESC-2	10.4744997024536	10.5009994506836	44.3604278564453	487.302917480469	24.431999206543	0.759999990463257	23.6719989776611	5.1486668586731	16.3973331451416	16.6573333740234	4.72533321380615	1545	241	28	60.3273391723633	708	125	136	651
BESC-20	10.7273330688477	10.3379993438721	43.4954566955566	498.244201660156	24.7199993133545	0.952000021934509	23.7679996490479	5.2519998550415	16.7660007476807	17.003999710083	4.79666662216187	1370	214	26	59.2069625854492	624	115	123	570
BESC-21	10.7273330688477	10.3379993438721	43.4954566955566	498.244201660156	24.7199993133545	0.952000021934509	23.7679996490479	5.2519998550415	16.7660007476807	17.003999710083	4.79666662216187	1370	214	26	59.2069625854492	624	115	123	570
BESC-22	10.7273330688477	10.3379993438721	43.4954566955566	498.244201660156	24.7199993133545	0.952000021934509	23.7679996490479	5.2519998550415	16.7660007476807	17.003999710083	4.79666662216187	1370	214	26	59.2069625854492	624	115	123	570
BESC-23	10.7273330688477	10.3379993438721	43.4954566955566	498.244201660156	24.7199993133545	0.952000021934509	23.7679996490479	5.2519998550415	16.7660007476807	17.003999710083	4.79666662216187	1370	214	26	59.2069625854492	624	115	123	570
BESC-24	10.7273330688477	10.3379993438721	43.4954566955566	498.244201660156	24.7199993133545	0.952000021934509	23.7679996490479	5.2519998550415	16.7660007476807	17.003999710083	4.79666662216187	1370	214	26	59.2069625854492	624	115	123	570
BESC-25	10.5683336257935	10.5833330154419	44.4006271362305	491.16943359375	24.6599998474121	0.824000000953674	23.8360004425049	5.16200017929077	16.5626659393311	16.779333114624	4.78399991989136	1488	232	27	59.9636268615723	682	123	132	624
BESC-26	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-27	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-28	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-29	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-3	10.4744997024536	10.5009994506836	44.3604278564453	487.302917480469	24.431999206543	0.759999990463257	23.6719989776611	5.1486668586731	16.3973331451416	16.6573333740234	4.72533321380615	1545	241	28	60.3273391723633	708	125	136	651
BESC-30	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-31	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-32	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-33	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-34	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-35	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-36	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-37	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-38	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-39	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-4	10.4744997024536	10.5009994506836	44.3604278564453	487.302917480469	24.431999206543	0.759999990463257	23.6719989776611	5.1486668586731	16.3973331451416	16.6573333740234	4.72533321380615	1545	241	28	60.3273391723633	708	125	136	651
BESC-40	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-41	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-42	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-43	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-44	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-45	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-46	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-47	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-48	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-49	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-5	10.4744997024536	10.5009994506836	44.3604278564453	487.302917480469	24.431999206543	0.759999990463257	23.6719989776611	5.1486668586731	16.3973331451416	16.6573333740234	4.72533321380615	1545	241	28	60.3273391723633	708	125	136	651
BESC-50	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-51	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-52	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-53	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-54	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-55	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-56	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-57	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-58	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-59	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-6	10.4744997024536	10.5009994506836	44.3604278564453	487.302917480469	24.431999206543	0.759999990463257	23.6719989776611	5.1486668586731	16.3973331451416	16.6573333740234	4.72533321380615	1545	241	28	60.3273391723633	708	125	136	651
BESC-60	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-61	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-62	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-63	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-64	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-65	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-66	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-67	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-68	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-69	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-7	10.4744997024536	10.5009994506836	44.3604278564453	487.302917480469	24.431999206543	0.759999990463257	23.6719989776611	5.1486668586731	16.3973331451416	16.6573333740234	4.72533321380615	1545	241	28	60.3273391723633	708	125	136	651
BESC-70	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-71	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-72	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-73	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-74	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-75	11.1979999542236	10.7146663665771	43.2042999267578	522.36474609375	25.8880004882812	1.08800005912781	24.8000011444092	5.42066669464111	17.6399993896484	17.7213325500488	5.03000020980835	1290	202	26	57.7564811706543	583	114	119	531
BESC-76	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-77	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-78	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-79	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-8	10.4744997024536	10.5009994506836	44.3604278564453	487.302917480469	24.431999206543	0.759999990463257	23.6719989776611	5.1486668586731	16.3973331451416	16.6573333740234	4.72533321380615	1545	241	28	60.3273391723633	708	125	136	651
BESC-80	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-81	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-82	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-83	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-84	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-85	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-86	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-87	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
BESC-88	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.2600002288818	0.755999982357025	24.503999710083	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396	219	26	59.355411529541	636	116	123	583
