Geno	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32
BESC-101	-0.000787646788896864	-0.0611812354449189	0.0376613645948384	-0.0221409113680158	-0.0205355688356699	-0.0106711495519172	-0.0174107295968758	-0.00402364331218634	-0.0158721296365884	-0.0285815108028545	-0.0071138400229387	-0.008890368394793	-0.0155177953658368	0.00221845107042956	0.00748701612512783	0.0080283652490525	-0.00164716225925365	0.00893084380582738	0.00198023340251338	0.00337441343125966	-0.00582978239938723	9.80454926821012e-05	0.0148643267930545	0.00141474557127166	-0.0331644900297127	0.0226297829858119	-0.00553916505417582	0.0293493900951464	-0.0468273059730374	0.0151509250921298	0.00659605083481754	-0.00764602561111225
BESC-1010	-0.0277364341771074	-0.0448081483869668	-0.0981003416271218	0.0193084825632191	0.00822518669897011	0.0648137377953984	-0.0191617455530564	0.0426038611417584	0.0309724022330476	0.0246307565342628	-0.0202892518227428	0.00718167311475014	0.008226110244645	0.0108280190218275	0.00298736809827695	-0.00152931809768533	-0.00503616360451375	-0.00400062561100477	-0.00262346947234307	-0.0138921678512743	-0.00265265624632416	-0.0138459380234047	0.0504959094010143	0.00760131263595657	-0.0047649458536372	-0.0152302363267452	-0.00176596587558113	-0.0133274818704573	-0.0109476292506411	0.0178573966993196	0.0398197977679469	0.0110803007840311
BESC-1011	-0.0325087469747608	-0.0459476034169962	-0.102103195476313	-0.00139854434938207	-0.00589342903211406	0.056726620558237	0.00379338334547721	0.00412358953505938	0.00469178864294102	0.00262019575875765	-0.0132543531424173	-0.00195102398588948	-0.0267780546746564	-0.00695794944484024	0.0233041082035558	-0.00116526660397778	-0.00717007970923129	-0.00532367382250461	0.00965273677742726	-0.0187626973203282	-0.00358017570132034	-0.0108003466230988	0.0141350774376353	-0.00455626318898875	0.00319290472548399	-0.00751665857812434	-0.0042144577084293	-0.00788540526395113	-0.00485998004841231	0.0332096049738877	0.0578623768719483	0.0486006579844468
BESC-1012	-0.0305557623927037	-0.0428305203762791	-0.104089095451291	-0.00671634140217097	-0.00878824705324564	0.0586354998108533	-0.00749987294211381	0.000856225482383809	0.00559475237088975	0.00480059907616534	-0.0166274474148551	0.000768934935723797	-0.020494421750573	-0.00220074171212765	0.0245173770992564	0.0041209787043406	-0.000394492744045093	0.00498627316684314	0.0139402298971156	-0.0272842828834698	-0.0175901667869915	-0.0255984673168097	0.0487796487933508	-0.00702420698368168	-0.0210488224934334	-0.00458536120767663	-0.00678956437531569	-0.00387634969288923	0.00231339082461667	0.0142001333461148	0.0289141233975911	0.0181488546047807
BESC-1013	-0.0310488093385334	-0.0430430953602699	-0.0960572507164436	-0.00927448494477988	-0.00736150794910054	0.0529219459666613	-0.0077831012391629	-0.000271388142608736	0.00595536545964728	0.00595679274619141	-0.0128966986394215	0.00148650390003787	-0.0160465165665753	-0.009298074669399	0.0191092223591461	0.00222303411051607	-0.00528640035442818	-9.41067765515791e-05	0.00193051993619078	-0.010557538216649	-0.00963129316293068	-0.0102257715116648	0.0353557919651018	0.000205884501611881	-0.0129034123686971	-0.0161412846930837	-0.0114656922474413	-0.00647959877669181	0.00367841402993984	0.0302905149355457	0.0447711007156372	0.0293900443282211
BESC-1014	-0.0326545287209541	-0.0402284923683909	-0.0975913260226282	-0.0111883099526573	-0.00806606009276459	0.0536339000813975	-0.00915435290816643	0.00291630751040623	-0.000868169717304862	-0.00207652563937236	-0.0128610316170736	3.60164858449313e-05	-0.0232027687941526	-0.00691348592097851	0.023055905936412	-0.00086794536785028	-0.0105735962174367	-0.00461015164259962	-0.00323218104846405	-0.0130338703366546	-0.00580891141755533	-0.0128465714039007	0.0290426353056932	-0.000846004320493856	-0.00598418302881073	-0.0112335702299993	-0.0132189756018103	-0.00426221147314129	0.0131393744065196	0.0158150725290448	0.0459570183646988	0.0355939426836988
BESC-1015	-0.0313494705684597	-0.0428572464275569	-0.103128433144336	-0.0104110321818439	-0.00540570227248317	0.0534720206467495	-0.00616808733087314	0.00282855110492504	0.0057466540789725	0.00469284984973357	-0.0190588388308679	0.0037926411916911	-0.0193018168225249	-0.000163196053335628	0.0291524801278491	-0.00159133502271384	-0.0040864952038182	0.00718495200664736	0.0121311962754276	-0.0289423029424534	-0.0160530389231296	-0.0114263125869881	0.0378447109941719	-0.00380177640806827	-0.014037377659009	-0.0043415077036229	-0.0109190212209063	0.0022889680713746	0.00265138732862312	0.01302680005677	0.0283496527795329	0.0140874830302079
BESC-1016	-0.0329985004119349	-0.0385479150401854	-0.09748885404542	-0.00598995382829796	-0.00169797725220823	0.0497349658957224	-0.000196471145338544	0.0027423287516156	0.00952253621844453	0.00102463027415733	-0.012857619979744	-0.00107261794097656	-0.0165197412997878	-0.00275564702542148	0.0312042541223695	0.00751402567457237	-0.0072418242982812	0.00782686750433339	-0.00110346874353773	-0.0137238930416532	-0.00244962311439661	-0.0100933823067594	0.0232521006639562	-0.0124074591711491	-0.0112285024383552	-0.0122525711934089	-0.00689878048559489	0.00111332177246463	0.00823871181959629	0.00985849806327731	0.0450886705227575	0.0386720702746645
BESC-1017	-0.031842756007993	-0.0399895605570607	-0.0954472726227095	-0.00652844330860509	-0.00561831017859053	0.0511866082891656	-0.00327161817551006	-0.000960641226686219	0.00473043707707266	0.00557004506157229	-0.0140795606456346	-0.00026998975735557	-0.021576452770029	-0.00474496920636146	0.0249012107370016	0.00641517806504162	-0.00717892165218979	-0.00335426330289038	0.0070511124123726	-0.0116790013177353	-0.0100321069989731	-0.00692096973050129	0.0253525143100992	-0.000486108068050547	-0.0103099444374644	-0.015354108886751	-0.001320532145335	-0.00387132836961307	0.0246507852107604	0.025925405182197	0.0448433345335697	0.0310569440918952
BESC-1018	-0.0678960861415401	0.0165116825424429	-0.0266133195698924	0.0121278432190319	0.0102197064467538	-0.112994613753773	-0.0256839225640205	0.0288440187842999	0.00379646186128986	0.0107133588669618	0.0355795099884522	0.0289043195805373	-0.0268728720430703	-0.0226736165032562	-0.0456082725989141	-0.0105503668006485	0.0243169466398123	0.0185542773991361	0.0164693742760469	-0.0500304914045247	0.0108405143316424	-0.0626173174646693	0.00279491742406501	0.00289648085974603	-0.0180942624706274	0.0122410206831637	-0.00682869627524298	0.00035438185363349	0.0156250650878363	0.00664228643089127	0.015032397212314	-0.0273348729181207
